image_name,image_id,object_id,class_number,class_name,y_min,x_min,y_max,x_max,f1,f2,y_min_sqrt,x_min_sqrt,y_max_sqrt,x_max_sqrt,prediction_sqrt,prediction,distance
1623701809.5074563.png,86,342,1,person,233,372,284,391,9.5,25.5,15.26,19.29,16.85,19.77,0.87,0.76,250
1622212345.797965.jpg,86,474,1,person,123,363,222,423,30,49.5,11.09,19.05,14.90,20.57,0.89,0.80,205
1623702048.9556918.png,87,343,1,person,215,0,322,48,24,53.5,14.66,0.00,17.94,6.93,0.93,0.86,250
1623702048.9556918.png,87,346,1,person,236,373,279,391,9,21.5,15.36,19.31,16.70,19.77,0.86,0.74,250
1623702048.9556918.png,87,347,1,person,241,327,280,341,7,19.5,15.52,18.08,16.73,18.47,0.83,0.70,250
1622212211.0184653.jpg,87,476,1,person,108,263,348,342,39.5,120,10.39,16.22,18.65,18.49,0.97,0.93,140
1622212211.0184653.jpg,87,477,1,person,152,437,352,567,65,100,12.33,20.90,18.76,23.81,0.96,0.92,140
1622212211.0184653.jpg,87,478,1,person,115,141,352,214,36.5,118.5,10.72,11.87,18.76,14.63,0.93,0.87,152
1622212211.0184653.jpg,87,479,1,person,163,538,266,576,19,51.5,12.77,23.19,16.31,24.00,0.83,0.69,250
1622212211.0184653.jpg,87,480,1,person,175,414,297,451,18.5,61,13.23,20.35,17.23,21.24,0.71,0.51,230
1623702037.688839.png,88,349,1,person,214,0,323,50,25,54.5,14.63,0.00,17.97,7.07,0.91,0.83,250
1623702037.688839.png,88,351,1,person,239,336,280,350,7,20.5,15.46,18.33,16.73,18.71,0.85,0.72,250
1622212333.2364807.jpg,88,482,1,person,0,64,437,270,103,218.5,0.00,8.00,20.90,16.43,0.96,0.93,86
1622212333.2364807.jpg,88,483,1,person,170,553,257,590,18.5,43.5,13.04,23.52,16.03,24.29,0.82,0.67,250
1623701101.34683.png,89,352,1,person,200,28,335,78,25,67.5,14.14,5.29,18.30,8.83,0.95,0.91,250
1623701101.34683.png,89,354,1,person,202,437,307,489,26,52.5,14.21,20.90,17.52,22.11,0.93,0.87,250
1622212115.9017358.jpg,89,487,1,person,180,292,310,373,40.5,65,13.42,17.09,17.61,19.31,0.94,0.89,214
1622212115.9017358.jpg,89,488,1,person,119,492,301,550,29,91,10.91,22.18,17.35,23.45,0.87,0.75,166
1622212115.9017358.jpg,89,490,1,person,181,354,278,402,24,48.5,13.45,18.81,16.67,20.05,0.85,0.72,250
1622212115.9017358.jpg,89,492,1,person,282,0,339,86,43,28.5,16.79,0.00,18.41,9.27,0.74,0.55,184
1622212115.9017358.jpg,89,495,1,person,1,559,345,640,40.5,172,1.00,23.64,18.57,25.30,0.62,0.39,60
1622212115.9017358.jpg,89,496,1,person,161,500,337,576,38,88,12.69,22.36,18.36,24.00,0.62,0.38,154
1623700865.5594473.png,90,356,1,person,0,215,480,417,101,240,0.00,14.66,21.91,20.42,0.97,0.95,60
1623701657.4744952.png,91,360,1,person,224,195,304,223,14,40,14.97,13.96,17.44,14.93,0.88,0.77,250
1623701657.4744952.png,91,361,1,person,234,264,291,280,8,28.5,15.30,16.25,17.06,16.73,0.79,0.62,250
1622212292.5726042.jpg,91,502,1,person,132,348,294,401,26.5,81,11.49,18.65,17.15,20.02,0.95,0.90,250
1622212292.5726042.jpg,91,503,1,person,108,437,298,496,29.5,95,10.39,20.90,17.26,22.27,0.95,0.90,250
1622212292.5726042.jpg,91,504,1,person,148,269,300,312,21.5,76,12.17,16.40,17.32,17.66,0.90,0.82,150
1622212292.5726042.jpg,91,505,1,person,43,165,317,290,62.5,137,6.56,12.85,17.80,17.03,0.89,0.79,130
1622212292.5726042.jpg,91,509,1,person,66,79,372,268,94.5,153,8.12,8.89,19.29,16.37,0.65,0.42,66
1622212292.5726042.jpg,91,510,1,person,188,0,293,28,14,52.5,13.71,0.00,17.12,5.29,0.59,0.35,250
1623701566.1801338.png,92,363,1,person,228,375,288,400,12.5,30,15.10,19.36,16.97,20.00,0.92,0.84,250
1623701566.1801338.png,92,364,1,person,222,312,298,341,14.5,38,14.90,17.66,17.26,18.47,0.92,0.84,250
1622212213.996273.jpg,92,511,1,person,95,150,385,245,47.5,145,9.75,12.25,19.62,15.65,0.96,0.92,100
1622212213.996273.jpg,92,512,1,person,107,375,324,457,41,108.5,10.34,19.36,18.00,21.38,0.94,0.89,182
1622212213.996273.jpg,92,513,1,person,102,452,434,640,94,166,10.10,21.26,20.83,25.30,0.94,0.88,106
1623701630.8712955.png,93,367,1,person,225,241,296,290,24.5,35.5,15.00,15.52,17.20,17.03,0.92,0.85,250
1622212136.9567578.jpg,93,516,1,person,0,434,437,591,78.5,218.5,0.00,20.83,20.90,24.31,0.97,0.95,85
1622212136.9567578.jpg,93,517,1,person,148,46,319,141,47.5,85.5,12.17,6.78,17.86,11.87,0.88,0.78,138
1622212136.9567578.jpg,93,519,1,person,152,0,477,208,104,162.5,12.33,0.00,21.84,14.42,0.65,0.43,60
1623701581.438797.png,94,370,1,person,226,69,311,103,17,42.5,15.03,8.31,17.64,10.15,0.93,0.86,250
1623701581.438797.png,94,372,1,person,234,262,293,282,10,29.5,15.30,16.19,17.12,16.79,0.81,0.65,250
1622212298.9545367.jpg,94,521,1,person,137,104,324,180,38,93.5,11.70,10.20,18.00,13.42,0.97,0.94,190
1622212298.9545367.jpg,94,522,1,person,120,195,319,255,30,99.5,10.95,13.96,17.86,15.97,0.94,0.89,178
1622212298.9545367.jpg,94,523,1,person,101,319,328,391,36,113.5,10.05,17.86,18.11,19.77,0.94,0.88,166
1622212298.9545367.jpg,94,524,1,person,196,0,309,33,16.5,56.5,14.00,0.00,17.58,5.74,0.72,0.52,236
1623701637.481022.png,95,374,1,person,224,248,301,288,20,38.5,14.97,15.75,17.35,16.97,0.93,0.86,250
1623701637.481022.png,95,376,1,person,231,292,292,308,8,30.5,15.20,17.09,17.09,17.55,0.80,0.63,250
1622212214.7347.jpg,95,525,1,person,99,174,381,273,49.5,141,9.95,13.19,19.52,16.52,0.97,0.93,100
1622212214.7347.jpg,95,526,1,person,94,380,335,459,39.5,120.5,9.70,19.49,18.30,21.42,0.96,0.92,180
1622212214.7347.jpg,95,528,1,person,7,520,485,637,58.5,239,2.65,22.80,22.02,25.24,0.71,0.50,92
1623701085.1917062.png,96,378,1,person,217,42,323,85,21.5,53,14.73,6.48,17.97,9.22,0.91,0.83,250
1623701085.1917062.png,96,379,1,person,179,545,312,582,18.5,66.5,13.38,23.35,17.66,24.12,0.88,0.78,250
1622212289.6499033.jpg,96,530,1,person,126,525,291,582,28.5,82.5,11.22,22.91,17.06,24.12,0.93,0.87,250
1622212289.6499033.jpg,96,531,1,person,179,58,339,165,53.5,80,13.38,7.62,18.41,12.85,0.92,0.85,155
1622212289.6499033.jpg,96,533,1,person,91,298,331,459,80.5,120,9.54,17.26,18.19,21.42,0.90,0.81,90
1622212289.6499033.jpg,96,535,1,person,118,167,315,237,35,98.5,10.86,12.92,17.75,15.39,0.88,0.78,185
1622212289.6499033.jpg,96,536,1,person,140,442,295,488,23,77.5,11.83,21.02,17.18,22.09,0.85,0.72,250
1622212289.6499033.jpg,96,540,1,person,103,608,296,640,16,96.5,10.15,24.66,17.20,25.30,0.61,0.38,250
1623701649.8141115.png,97,381,1,person,226,153,305,191,19,39.5,15.03,12.37,17.46,13.82,0.94,0.89,250
1622212165.117326.jpg,97,541,1,person,74,201,365,333,66,145.5,8.60,14.18,19.10,18.25,0.89,0.79,106
1623701460.3168037.png,98,386,1,person,223,48,317,83,17.5,47,14.93,6.93,17.80,9.11,0.91,0.82,250
1623701460.3168037.png,98,387,1,person,228,308,294,332,12,33,15.10,17.55,17.15,18.22,0.88,0.78,250
1622212172.3925073.jpg,98,543,1,person,91,321,347,397,38,128,9.54,17.92,18.63,19.92,0.77,0.59,145
1623700984.510188.png,99,388,1,person,161,51,372,143,46,105.5,12.69,7.14,19.29,11.96,0.97,0.94,180
1623700984.510188.png,99,389,1,person,189,224,335,274,25,73,13.75,14.97,18.30,16.55,0.95,0.90,240
1622212343.6768723.jpg,99,547,1,person,143,407,222,455,24,39.5,11.96,20.17,14.90,21.33,0.86,0.75,240
1623700867.838116.png,100,392,1,person,110,310,401,428,59,145.5,10.49,17.61,20.02,20.69,0.96,0.93,120
1623700867.838116.png,100,393,1,person,0,53,477,251,99,238.5,0.00,7.28,21.84,15.84,0.94,0.88,60
1622212136.22833.jpg,100,549,1,person,0,408,422,553,72.5,211,0.00,20.20,20.54,23.52,0.97,0.94,90
1622212136.22833.jpg,100,550,1,person,149,29,310,130,50.5,80.5,12.21,5.39,17.61,11.40,0.90,0.81,140
1622212136.22833.jpg,100,551,1,person,205,0,475,215,107.5,135,14.32,0.00,21.79,14.66,0.74,0.55,60
1623701798.2703874.png,101,398,1,person,230,351,287,369,9,28.5,15.17,18.73,16.94,19.21,0.81,0.66,250
1622212203.641415.jpg,101,554,1,person,44,513,381,612,49.5,168.5,6.63,22.65,19.52,24.74,0.93,0.86,144
1622212203.641415.jpg,101,555,1,person,0,0,428,115,57.5,214,0.00,0.00,20.69,10.72,0.92,0.84,138
1623700983.7585983.png,102,399,1,person,162,107,363,184,38.5,100.5,12.73,10.34,19.05,13.56,0.96,0.92,180
1623700983.7585983.png,102,400,1,person,191,193,337,244,25.5,73,13.82,13.89,18.36,15.62,0.94,0.88,240
1622212138.416784.jpg,102,556,1,person,0,321,461,490,84.5,230.5,0.00,17.92,21.47,22.14,0.98,0.97,71
1623701445.0627394.png,103,404,1,person,224,384,290,405,10.5,33,14.97,19.60,17.03,20.12,0.89,0.80,250
1623701445.0627394.png,103,406,1,person,206,468,298,493,12.5,46,14.35,21.63,17.26,22.20,0.87,0.75,250
1622212202.9000607.jpg,103,557,1,person,41,545,374,639,47,166.5,6.40,23.35,19.34,25.28,0.93,0.86,146
1622212202.9000607.jpg,103,558,1,person,7,65,408,168,51.5,200.5,2.65,8.06,20.20,12.96,0.89,0.79,138
1623701086.5867808.png,104,407,1,person,217,70,323,108,19,53,14.73,8.37,17.97,10.39,0.95,0.90,250
1623701086.5867808.png,104,409,1,person,182,519,313,570,25.5,65.5,13.49,22.78,17.69,23.87,0.92,0.85,250
1622212144.316147.jpg,104,559,1,person,0,263,475,527,132,237.5,0.00,16.22,21.79,22.96,0.98,0.96,60
1623701443.535248.png,105,412,1,person,205,467,298,499,16,46.5,14.32,21.61,17.26,22.34,0.91,0.82,250
1623701443.535248.png,105,413,1,person,227,333,292,359,13,32.5,15.07,18.25,17.09,18.95,0.91,0.82,250
1622212118.165999.jpg,105,560,1,person,175,286,326,394,54,75.5,13.23,16.91,18.06,19.85,0.95,0.90,172
1622212118.165999.jpg,105,561,1,person,98,521,315,592,35.5,108.5,9.90,22.83,17.75,24.33,0.94,0.88,152
1622212118.165999.jpg,105,562,1,person,110,556,376,639,41.5,133,10.49,23.58,19.39,25.28,0.82,0.67,140
1622212118.165999.jpg,105,565,1,person,177,357,264,406,24.5,43.5,13.30,18.89,16.25,20.15,0.72,0.52,250
1622212118.165999.jpg,105,566,1,person,109,141,164,165,12,27.5,10.44,11.87,12.81,12.85,0.67,0.44,250
1623701571.4827983.png,106,417,1,person,225,399,290,424,12.5,32.5,15.00,19.97,17.03,20.59,0.90,0.80,250
1622212218.4452317.jpg,106,568,1,person,78,158,346,249,45.5,134,8.83,12.57,18.60,15.78,0.97,0.95,138
1623701654.461623.png,107,418,1,person,226,157,306,187,15,40,15.03,12.53,17.49,13.67,0.94,0.89,250
1623701654.461623.png,107,421,1,person,232,297,291,314,8.5,29.5,15.23,17.23,17.06,17.72,0.81,0.65,250
1622212129.5374606.jpg,107,570,1,person,117,378,416,623,122.5,149.5,10.82,19.44,20.40,24.96,0.96,0.92,90
1622212129.5374606.jpg,107,571,1,person,91,177,338,252,37.5,123.5,9.54,13.30,18.38,15.87,0.91,0.83,150
1622212129.5374606.jpg,107,572,1,person,150,470,237,547,38.5,43.5,12.25,21.68,15.39,23.39,0.85,0.72,154
1623701584.44836.png,108,423,1,person,225,138,307,171,16.5,41,15.00,11.75,17.52,13.08,0.92,0.85,250
1623701584.44836.png,108,425,1,person,230,335,290,354,9.5,30,15.17,18.30,17.03,18.81,0.85,0.72,250
1622212110.7276893.jpg,108,575,1,person,94,367,399,545,89,152.5,9.70,19.16,19.97,23.35,0.94,0.89,76
1622212110.7276893.jpg,108,576,1,person,194,202,300,269,33.5,53,13.93,14.21,17.32,16.40,0.93,0.86,210
1622212110.7276893.jpg,108,578,1,person,146,567,273,629,31,63.5,12.08,23.81,16.52,25.08,0.90,0.80,250
1622212110.7276893.jpg,108,580,1,person,164,513,259,546,16.5,47.5,12.81,22.65,16.09,23.37,0.88,0.78,250
1622212110.7276893.jpg,108,581,1,person,165,0,319,39,19.5,77,12.85,0.00,17.86,6.24,0.81,0.65,250
1622212110.7276893.jpg,108,582,1,person,203,268,266,300,16,31.5,14.25,16.37,16.31,17.32,0.70,0.49,250
1623701442.0271664.png,109,426,1,person,206,444,299,494,25,46.5,14.35,21.07,17.29,22.23,0.94,0.89,250
1623701442.0271664.png,109,428,1,person,227,319,292,352,16.5,32.5,15.07,17.86,17.09,18.76,0.92,0.85,250
1622212125.0379303.jpg,109,588,1,person,154,297,364,470,86.5,105,12.41,17.23,19.08,21.68,0.96,0.91,148
1622212125.0379303.jpg,109,589,1,person,167,388,274,449,30.5,53.5,12.92,19.70,16.55,21.19,0.85,0.72,250
1622212125.0379303.jpg,109,591,1,person,112,442,305,492,25,96.5,10.58,21.02,17.46,22.18,0.68,0.46,244
1623700997.343067.png,110,430,1,person,157,125,366,204,39.5,104.5,12.53,11.18,19.13,14.28,0.96,0.92,180
1623700997.343067.png,110,433,1,person,160,593,328,639,23,84,12.65,24.35,18.11,25.28,0.84,0.71,240
1623701117.4778743.png,111,434,1,person,183,486,313,549,31.5,65,13.53,22.05,17.69,23.43,0.95,0.91,250
1623701117.4778743.png,111,436,1,person,213,114,319,143,14.5,53,14.59,10.68,17.86,11.96,0.89,0.79,250
1622212323.5446286.jpg,111,594,1,person,0,0,477,210,105,238.5,0.00,0.00,21.84,14.49,0.97,0.94,68
1622212323.5446286.jpg,111,595,1,person,95,354,339,471,58.5,122,9.75,18.81,18.41,21.70,0.95,0.89,126
1622212323.5446286.jpg,111,596,1,person,0,187,473,381,97,236.5,0.00,13.67,21.75,19.52,0.93,0.86,60
1623701457.3111644.png,112,440,1,person,220,187,306,226,19.5,43,14.83,13.67,17.49,15.03,0.92,0.84,250
1623701457.3111644.png,112,441,1,person,231,264,295,286,11,32,15.20,16.25,17.18,16.91,0.86,0.74,250
1622212127.2922366.jpg,112,601,1,person,101,437,315,491,27,107,10.05,20.90,17.75,22.16,0.74,0.55,136
1622212127.2922366.jpg,112,602,1,person,127,476,300,594,59,86.5,11.27,21.82,17.32,24.37,0.67,0.45,160
1623701914.3901796.png,113,444,1,person,236,351,281,366,7.5,22.5,15.36,18.73,16.76,19.13,0.82,0.68,250
1623701914.3901796.png,113,445,1,person,240,260,282,275,7.5,21,15.49,16.12,16.79,16.58,0.82,0.67,250
1622212173.1454577.jpg,113,603,1,person,94,266,345,346,40,125.5,9.70,16.31,18.57,18.60,0.78,0.60,145
1622212173.1454577.jpg,113,605,1,person,94,267,227,338,35.5,66.5,9.70,16.34,15.07,18.38,0.56,0.31,145
1623701121.9783163.png,114,446,1,person,188,443,316,503,30,64,13.71,21.05,17.78,22.43,0.95,0.91,250
1623701121.9783163.png,114,447,1,person,214,206,315,243,18.5,50.5,14.63,14.35,17.75,15.59,0.93,0.87,250
1622212219.893624.jpg,114,606,1,person,40,51,400,178,63.5,180,6.32,7.14,20.00,13.34,0.97,0.94,130
1622212134.7639873.jpg,115,607,1,person,0,474,415,619,72.5,207.5,0.00,21.77,20.37,24.88,0.96,0.92,98
1622212134.7639873.jpg,115,608,1,person,152,113,283,201,44,65.5,12.33,10.63,16.82,14.18,0.92,0.84,142
1622212134.7639873.jpg,115,609,1,person,121,0,473,299,149.5,176,11.00,0.00,21.75,17.29,0.89,0.78,60
1623701802.2745116.png,116,454,1,person,235,297,286,313,8,25.5,15.33,17.23,16.91,17.69,0.80,0.64,250
1622212310.6182914.jpg,116,614,1,person,55,383,373,529,73,159,7.42,19.57,19.31,23.00,0.97,0.93,114
1622212310.6182914.jpg,116,615,1,person,97,133,427,289,78,165,9.85,11.53,20.66,17.00,0.96,0.93,85
1622212310.6182914.jpg,116,616,1,person,101,6,368,83,38.5,133.5,10.05,2.45,19.18,9.11,0.92,0.84,152
1622212310.6182914.jpg,116,617,1,person,113,301,321,370,34.5,104,10.63,17.35,17.92,19.24,0.90,0.80,172
1622212310.6182914.jpg,116,618,1,person,141,71,313,151,40,86,11.87,8.43,17.69,12.29,0.88,0.78,156
1622212310.6182914.jpg,116,619,1,person,4,518,465,638,60,230.5,2.00,22.76,21.56,25.26,0.85,0.73,84
1623700979.2281823.png,117,456,1,person,189,22,350,77,27.5,80.5,13.75,4.69,18.71,8.77,0.93,0.86,240
1623700979.2281823.png,117,458,1,person,147,402,353,453,25.5,103,12.12,20.05,18.79,21.28,0.84,0.71,180
1622212340.0983298.jpg,117,626,1,person,0,142,473,396,127,236.5,0.00,11.92,21.75,19.90,0.96,0.92,60
1622212340.0983298.jpg,117,627,1,person,0,400,477,640,120,238.5,0.00,20.00,21.84,25.30,0.83,0.70,76
1623700978.4749584.png,118,459,1,person,140,435,352,506,35.5,106,11.83,20.86,18.76,22.49,0.94,0.89,180
1623700978.4749584.png,118,462,1,person,186,0,354,52,26,84,13.64,0.00,18.81,7.21,0.88,0.77,240
1622212288.1409004.jpg,118,629,1,person,126,525,291,581,28,82.5,11.22,22.91,17.06,24.10,0.92,0.85,250
1622212288.1409004.jpg,118,630,1,person,179,58,340,165,53.5,80.5,13.38,7.62,18.44,12.85,0.92,0.85,155
1622212288.1409004.jpg,118,632,1,person,92,303,328,465,81,118,9.59,17.41,18.11,21.56,0.92,0.84,90
1622212288.1409004.jpg,118,634,1,person,140,445,295,491,23,77.5,11.83,21.10,17.18,22.16,0.87,0.76,250
1622212288.1409004.jpg,118,635,1,person,118,164,315,224,30,98.5,10.86,12.81,17.75,14.97,0.86,0.73,185
1622212288.1409004.jpg,118,639,1,person,103,605,295,639,17,96,10.15,24.60,17.18,25.28,0.63,0.39,250
1622212288.1409004.jpg,118,640,1,person,164,290,309,331,20.5,72.5,12.81,17.03,17.58,18.19,0.57,0.33,196
1623701091.3965828.png,119,463,1,person,194,348,318,394,23,62,13.93,18.65,17.83,19.85,0.94,0.87,250
1623701091.3965828.png,119,465,1,person,213,217,314,256,19.5,50.5,14.59,14.73,17.72,16.00,0.92,0.85,250
1623701468.3671355.png,120,468,1,person,226,311,294,347,18,34,15.03,17.64,17.15,18.63,0.92,0.85,250
1623701468.3671355.png,120,469,1,person,218,248,304,282,17,43,14.76,15.75,17.44,16.79,0.91,0.84,250
1622212303.3315077.jpg,120,641,1,person,125,149,336,235,43,105.5,11.18,12.21,18.33,15.33,0.97,0.93,174
1622212303.3315077.jpg,120,642,1,person,106,258,329,329,35.5,111.5,10.30,16.06,18.14,18.14,0.95,0.90,161
1622212303.3315077.jpg,120,643,1,person,73,418,347,499,40.5,137,8.54,20.45,18.63,22.34,0.95,0.89,162
1622212303.3315077.jpg,120,644,1,person,194,29,305,77,24,55.5,13.93,5.39,17.46,8.77,0.79,0.63,232
1622212303.3315077.jpg,120,646,1,person,78,0,378,55,27.5,150,8.83,0.00,19.44,7.42,0.62,0.38,184
1623702153.3671892.png,121,472,1,person,241,272,281,287,7.5,20,15.52,16.49,16.76,16.94,0.91,0.83,250
1623702153.3671892.png,121,473,1,person,240,318,283,340,11,21.5,15.49,17.83,16.82,18.44,0.90,0.82,250
1622212109.2381008.jpg,121,648,1,person,95,365,402,545,90,153.5,9.75,19.10,20.05,23.35,0.94,0.89,76
1622212109.2381008.jpg,121,650,1,person,194,202,301,274,36,53.5,13.93,14.21,17.35,16.55,0.90,0.82,240
1622212109.2381008.jpg,121,651,1,person,165,513,259,546,16.5,47,12.85,22.65,16.09,23.37,0.88,0.77,250
1622212109.2381008.jpg,121,652,1,person,145,564,274,629,32.5,64.5,12.04,23.75,16.55,25.08,0.87,0.76,240
1622212109.2381008.jpg,121,654,1,person,202,268,264,299,15.5,31,14.21,16.37,16.25,17.29,0.75,0.56,250
1622212109.2381008.jpg,121,658,1,person,158,0,319,34,17,80.5,12.57,0.00,17.86,5.83,0.62,0.38,250
1623700989.0524592.png,122,475,1,person,183,389,329,443,27,73,13.53,19.72,18.14,21.05,0.96,0.92,240
1622212202.1668704.jpg,122,661,1,person,22,123,394,217,47,186,4.69,11.09,19.85,14.73,0.89,0.79,140
1623700988.2990134.png,123,478,1,person,182,357,330,417,30,74,13.49,18.89,18.17,20.42,0.95,0.90,240
1622212217.721871.jpg,123,663,1,person,81,239,338,316,38.5,128.5,9.00,15.46,18.38,17.78,0.96,0.91,140
1622212217.721871.jpg,123,664,1,person,23,0,445,124,62,211,4.80,0.00,21.10,11.14,0.91,0.83,105
1623701911.9075806.png,124,483,1,person,239,286,283,301,7.5,22,15.46,16.91,16.82,17.35,0.85,0.73,250
1622212213.249984.jpg,124,666,1,person,122,439,410,639,100,144,11.05,20.95,20.25,25.28,0.96,0.92,122
1622212213.249984.jpg,124,667,1,person,85,181,386,280,49.5,150.5,9.22,13.45,19.65,16.73,0.96,0.92,100
1622212213.249984.jpg,124,668,1,person,65,1,412,132,65.5,173.5,8.06,1.00,20.30,11.49,0.95,0.89,120
1622212213.249984.jpg,124,669,1,person,178,385,313,453,34,67.5,13.34,19.62,17.69,21.28,0.84,0.71,198
1622212213.249984.jpg,124,670,1,person,154,539,238,572,16.5,42,12.41,23.22,15.43,23.92,0.77,0.59,250
1623700983.0058184.png,125,484,1,person,161,153,362,242,44.5,100.5,12.69,12.37,19.03,15.56,0.95,0.91,180
1622212187.0067883.jpg,125,672,1,person,83,335,374,488,76.5,145.5,9.11,18.30,19.34,22.09,0.97,0.94,124
1623701803.8860223.png,126,488,1,person,235,273,287,290,8.5,26,15.33,16.52,16.94,17.03,0.92,0.84,250
1622212302.6003182.jpg,126,677,1,person,128,96,338,184,44,105,11.31,9.80,18.38,13.56,0.96,0.93,176
1622212302.6003182.jpg,126,678,1,person,81,355,343,438,41.5,131,9.00,18.84,18.52,20.93,0.96,0.91,160
1622212302.6003182.jpg,126,679,1,person,112,208,330,277,34.5,109,10.58,14.42,18.17,16.64,0.95,0.91,163
1623702043.7190893.png,127,491,1,person,215,0,323,48,24,54,14.66,0.00,17.97,6.93,0.92,0.84,250
1623702043.7190893.png,127,493,1,person,243,281,282,299,9,19.5,15.59,16.76,16.79,17.29,0.88,0.78,250
1623702043.7190893.png,127,494,1,person,237,374,279,389,7.5,21,15.39,19.34,16.70,19.72,0.88,0.77,250
1622212199.2261217.jpg,127,682,1,person,42,363,355,439,38,156.5,6.48,19.05,18.84,20.95,0.82,0.68,150
1623701924.9201698.png,128,496,1,person,240,291,281,304,6.5,20.5,15.49,17.06,16.76,17.44,0.82,0.67,250
1622212150.959666.jpg,128,684,1,person,0,0,478,231,115.5,239,0.00,0.00,21.86,15.20,0.97,0.94,60
1623701921.1914895.png,129,500,1,person,234,374,281,392,9,23.5,15.30,19.34,16.76,19.80,0.85,0.72,250
1623701921.1914895.png,129,501,1,person,241,270,281,281,5.5,20,15.52,16.43,16.76,16.76,0.78,0.61,250
1622212312.838711.jpg,129,685,1,person,60,509,367,610,50.5,153.5,7.75,22.56,19.16,24.70,0.95,0.91,120
1622212312.838711.jpg,129,686,1,person,140,147,310,231,42,85,11.83,12.12,17.61,15.20,0.93,0.86,150
1622212312.838711.jpg,129,687,1,person,88,212,439,363,75.5,175.5,9.38,14.56,20.95,19.05,0.91,0.83,82
1622212312.838711.jpg,129,689,1,person,3,305,479,450,72.5,238,1.73,17.46,21.89,21.21,0.84,0.70,60
1622212312.838711.jpg,129,695,1,person,87,265,198,308,21.5,55.5,9.33,16.28,14.07,17.55,0.55,0.31,110
1623701648.3123288.png,130,503,1,person,226,142,306,180,19,40,15.03,11.92,17.49,13.42,0.93,0.87,250
1623701648.3123288.png,130,504,1,person,226,378,290,405,13.5,32,15.03,19.44,17.03,20.12,0.91,0.82,250
1622212122.7517815.jpg,130,696,1,person,162,142,357,280,69,97.5,12.73,11.92,18.89,16.73,0.96,0.93,156
1622212122.7517815.jpg,130,697,1,person,89,413,328,493,40,119.5,9.43,20.32,18.11,22.20,0.96,0.93,136
1622212122.7517815.jpg,130,698,1,person,98,489,422,626,68.5,162,9.90,22.11,20.54,25.02,0.91,0.83,124
1622212122.7517815.jpg,130,699,1,person,177,236,271,293,28.5,47,13.30,15.36,16.46,17.12,0.83,0.68,250
1623702036.9366624.png,131,507,1,person,210,0,319,41,20.5,54.5,14.49,0.00,17.86,6.40,0.89,0.80,250
1623702036.9366624.png,131,509,1,person,240,329,280,346,8.5,20,15.49,18.14,16.73,18.60,0.78,0.61,250
1622212308.384232.jpg,131,704,1,person,87,355,347,450,47.5,130,9.33,18.84,18.63,21.21,0.97,0.94,132
1622212308.384232.jpg,131,705,1,person,58,498,348,601,51.5,145,7.62,22.32,18.65,24.52,0.95,0.90,140
1622212308.384232.jpg,131,706,1,person,176,214,322,281,33.5,73,13.27,14.63,17.94,16.76,0.94,0.88,172
1622212308.384232.jpg,131,707,1,person,0,0,478,244,122,239,0.00,0.00,21.86,15.62,0.92,0.84,60
1622212308.384232.jpg,131,708,1,person,266,19,407,70,25.5,70.5,16.31,4.36,20.17,8.37,0.78,0.61,120
1622212308.384232.jpg,131,709,1,person,235,0,316,32,16,40.5,15.33,0.00,17.78,5.66,0.64,0.41,146
1623701928.9058232.png,132,512,1,person,236,337,280,359,11,22,15.36,18.36,16.73,18.95,0.88,0.77,250
1622212309.1430092.jpg,132,711,1,person,45,534,350,639,52.5,152.5,6.71,23.11,18.71,25.28,0.97,0.94,132
1622212309.1430092.jpg,132,712,1,person,109,35,417,187,76,154,10.44,5.92,20.42,13.67,0.95,0.89,85
1622212309.1430092.jpg,132,713,1,person,0,175,478,478,151.5,239,0.00,13.23,21.86,21.86,0.91,0.83,60
1622212309.1430092.jpg,132,714,1,person,217,383,349,473,45,66,14.73,19.57,18.68,21.75,0.87,0.75,124
1622212309.1430092.jpg,132,715,1,person,46,0,371,79,39.5,162.5,6.78,0.00,19.26,8.89,0.74,0.55,110
1623701601.6213293.png,133,515,1,person,237,262,290,277,7.5,26.5,15.39,16.19,17.03,16.64,0.84,0.71,250
1623701601.6213293.png,133,516,1,person,233,274,292,293,9.5,29.5,15.26,16.55,17.09,17.12,0.81,0.66,250
1623701601.6213293.png,133,517,1,person,214,430,290,451,10.5,38,14.63,20.74,17.03,21.24,0.81,0.66,250
1622212341.5496264.jpg,133,718,1,person,156,367,226,410,21.5,35,12.49,19.16,15.03,20.25,0.86,0.74,250
1622212341.5496264.jpg,133,719,1,person,0,1,476,207,103,238,0.00,1.00,21.82,14.39,0.82,0.67,80
1623700869.3512306.png,134,519,1,person,117,418,403,504,43,143,10.82,20.45,20.07,22.45,0.93,0.86,120
1622212125.810051.jpg,134,721,1,person,141,373,370,564,95.5,114.5,11.87,19.31,19.24,23.75,0.97,0.93,140
1622212125.810051.jpg,134,723,1,person,108,467,302,555,44,97,10.39,21.61,17.38,23.56,0.71,0.50,164
1623701655.2158632.png,135,521,1,person,225,156,306,187,15.5,40.5,15.00,12.49,17.49,13.67,0.93,0.87,250
1622212207.361569.jpg,135,725,1,person,114,566,313,638,36,99.5,10.68,23.79,17.69,25.26,0.97,0.95,208
1622212207.361569.jpg,135,726,1,person,67,219,378,311,46,155.5,8.19,14.80,19.44,17.64,0.96,0.91,130
